GSTIN,SUPPLIER,INVNO,TYPE,INVDATE,INVAMT,STATE,REV,TAX,TAXABUL,IGST,CGST,SGST,CSS,STATUS,MON
36AAACI0380C1Z4,INDOCO REMEDIES LIMITED,INV1920VT1453,R,30-04-2019,9457.84,Andhra Pradesh,N,12,8444.5,1013.34,0,0,0,Submitted,Apr-19
37ADWPT5921A1Z7,DURGA  THOMMANDRU,2101180058,R,10-04-2019,14160,Andhra Pradesh,N,12,12642.44,0,758.55,758.55,0,Submitted,Apr-19
37ADWPT5921A1Z7,DURGA  THOMMANDRU,2101180059,R,10-04-2019,9909,Andhra Pradesh,N,12,8847,0,530.82,530.82,0,Submitted,Apr-19
37ADWPT5921A1Z7,DURGA  THOMMANDRU,2101180061,R,10-04-2019,924,Andhra Pradesh,N,12,824.6,0,49.48,49.48,0,Submitted,Apr-19
37ADWPT5921A1Z7,DURGA  THOMMANDRU,2101180135,R,25-04-2019,15078,Andhra Pradesh,N,12,13462.74,0,807.76,807.76,0,Submitted,Apr-19
37ADWPT5921A1Z7,DURGA  THOMMANDRU,2101180146,R,26-04-2019,13566,Andhra Pradesh,N,12,12112.8,0,726.77,726.77,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104101230,R,02-04-2019,16038,Andhra Pradesh,N,12,14319.6,0,859.2,859.2,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104101362,R,04-04-2019,4410,Andhra Pradesh,N,12,3937.54,0,236.23,236.23,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104101461,R,05-04-2019,25542,Andhra Pradesh,N,12,22805.4,0,1368.3,1368.3,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104101540,R,08-04-2019,74932,Andhra Pradesh,N,12,62672.09,0,3760.33,3760.33,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104101541,R,08-04-2019,17472,Andhra Pradesh,N,12,15599.98,0,936.01,936.01,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104101646,R,10-04-2019,8911,Andhra Pradesh,N,12,7956.28,0,477.36,477.36,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104101827,R,15-04-2019,16883,Andhra Pradesh,N,12,15074.14,0,904.43,904.43,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102178,R,20-04-2019,9906,Andhra Pradesh,N,12,7204.03,0,432.25,432.25,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102390,R,24-04-2019,7885,Andhra Pradesh,N,12,5944.96,0,356.67,356.67,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102487,R,25-04-2019,14652,Andhra Pradesh,N,12,13082.16,0,784.92,784.92,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102526,R,25-04-2019,64061,Andhra Pradesh,N,12,56986.17,0,3419.16,3419.16,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102583,R,25-04-2019,16178,Andhra Pradesh,N,12,14444.66,0,866.67,866.67,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102662,R,26-04-2019,95322,Andhra Pradesh,N,12,60599.43,0,3635.96,3635.96,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102754,R,27-04-2019,43702,Andhra Pradesh,N,12,39019.62,0,2341.19,2341.19,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102843,R,29-04-2019,15840,Andhra Pradesh,N,12,14142.86,0,848.57,848.57,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102930,R,29-04-2019,57079,Andhra Pradesh,N,12,49868.21,0,2992.07,2992.07,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104103022,R,30-04-2019,14652,Andhra Pradesh,N,12,13082.16,0,784.92,784.92,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104103094,R,30-04-2019,1311,Andhra Pradesh,N,12,1170.56,0,70.22,70.22,0,Submitted,Apr-19
36AAACP3334M1ZC,PFIZER LIMITED,7034033245,R,24-04-2019,193536,Andhra Pradesh,N,12,172800,20736,0,0,0,Submitted,Apr-19
36AAACP3334M1ZC,PFIZER LIMITED,7034033640,R,25-04-2019,129024,Andhra Pradesh,N,12,115200,13824,0,0,0,Submitted,Apr-19
36AAACP3334M1ZC,PFIZER LIMITED,7034033663,R,25-04-2019,11528,Andhra Pradesh,N,12,10292.63,1235.12,0,0,0,Submitted,Apr-19
36AAACP3334M1ZC,PFIZER LIMITED,7034033702,R,25-04-2019,49296,Andhra Pradesh,N,12,44014.07,5281.7,0,0,0,Submitted,Apr-19
36AAUCS6308J1ZR,SRI PHARMA INDIA PRIVATE LIMITED,108,R,23-04-2019,30284,Andhra Pradesh,N,12,17360.46,2083.26,0,0,0,Submitted,Apr-19
36AAUCS6308J1ZR,SRI PHARMA INDIA PRIVATE LIMITED,12,R,02-04-2019,17592,Andhra Pradesh,N,12,11835.63,1420.28,0,0,0,Submitted,Apr-19
37AADFT3025B1ZO,THE HIMALAYA DRUG COMPANY.,7309101493,R,27-04-2019,20554.24,Andhra Pradesh,N,12,18352.04,0,1101.1,1101.1,0,Submitted,Apr-19
37AADFT3025B1ZO,THE HIMALAYA DRUG COMPANY.,7309101687,R,27-04-2019,214722.26,Andhra Pradesh,N,12,191716.36,0,11502.95,11502.95,0,Submitted,Apr-19
37AADFT3025B1ZO,THE HIMALAYA DRUG COMPANY.,7309101740,R,28-04-2019,32767.28,Andhra Pradesh,N,12,29256.56,0,1755.36,1755.36,0,Submitted,Apr-19
37AAECC2377B1ZX,CRESCENT FORMULATIONS PRIVATE LIMITED,AP0002,R,04-04-2019,129824,Andhra Pradesh,N,12,115914.6,0,6954.88,6954.88,0,Submitted,Apr-19
37AAECC2377B1ZX,CRESCENT FORMULATIONS PRIVATE LIMITED,AP0146,R,20-04-2019,726,Andhra Pradesh,N,12,648,0,38.88,38.88,0,Submitted,Apr-19
37AAECC2377B1ZX,CRESCENT FORMULATIONS PRIVATE LIMITED,AP0155,R,22-04-2019,415,Andhra Pradesh,N,12,370.22,0,22.21,22.21,0,Submitted,Apr-19
37AAECC2377B1ZX,CRESCENT FORMULATIONS PRIVATE LIMITED,AP0192,R,25-04-2019,23418,Andhra Pradesh,N,12,20908.8,0,1254.53,1254.53,0,Submitted,Apr-19
37AAECC2377B1ZX,CRESCENT FORMULATIONS PRIVATE LIMITED,AP0216,R,29-04-2019,58078,Andhra Pradesh,N,12,51854.94,0,3111.3,3111.3,0,Submitted,Apr-19
37AAECC2377B1ZX,CRESCENT FORMULATIONS PRIVATE LIMITED,AP0262,R,30-04-2019,1843,Andhra Pradesh,N,12,1645.74,0,98.74,98.74,0,Submitted,Apr-19
33AAMCA3634M1ZI,AVIN HEALTHCARE PRIVATE LIMITED,00227,R,19-04-2019,17680,Andhra Pradesh,N,12,15785.99,1894.32,0,0,0,Submitted,Apr-19
36AACCM1777H1ZD,MARTIN & HARRIS PRIVATE LIMITED,T/MH/C/228,R,30-04-2019,49095.78,Andhra Pradesh,N,12,43835.52,5260.26,0,0,0,Submitted,Apr-19
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD/58,R,15-04-2019,2415,Andhra Pradesh,N,12,1012,0,60.72,60.72,0,Submitted,Apr-19
37ABXPC5864C1ZD,CHANDRIKADEVI JAIN,LE/0025/2019-20,R,09-04-2019,56440,Andhra Pradesh,N,12,45080.16,0,2704.81,2704.81,0,Submitted,Apr-19
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00030,R,24-04-2019,48053,Andhra Pradesh,N,12,40769.05,0,2446.14,2446.14,0,Submitted,Apr-19
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00038,R,30-04-2019,4751,Andhra Pradesh,N,12,4242,0,254.52,254.52,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613000036,R,01-04-2019,3489.95,Andhra Pradesh,N,12,3116.04,0,186.96,186.96,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613000037,R,01-04-2019,19189.98,Andhra Pradesh,N,12,17133.9,0,1028.04,1028.04,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613000038,R,01-04-2019,2472.46,Andhra Pradesh,N,12,2207.56,0,132.45,132.45,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613000039,R,01-04-2019,13608.02,Andhra Pradesh,N,12,12150,0,729.01,729.01,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613000040,R,01-04-2019,5953.74,Andhra Pradesh,N,12,5315.82,0,318.96,318.96,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613001567,R,13-04-2019,22908.48,Andhra Pradesh,N,12,20454,0,1227.24,1227.24,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613002379,R,18-04-2019,29375.36,Andhra Pradesh,N,12,26228,0,1573.68,1573.68,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613002800,R,22-04-2019,5742.24,Andhra Pradesh,N,12,5127,0,307.62,307.62,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613003465,R,26-04-2019,13467.76,Andhra Pradesh,N,12,12024.76,0,721.5,721.5,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613003466,R,26-04-2019,11965.59,Andhra Pradesh,N,12,10683.56,0,641.02,641.02,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613003467,R,26-04-2019,2626.55,Andhra Pradesh,N,12,2345.14,0,140.71,140.71,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613003468,R,26-04-2019,4820.28,Andhra Pradesh,N,12,4303.82,0,258.23,258.23,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613003469,R,26-04-2019,3357.08,Andhra Pradesh,N,12,2997.4,0,179.84,179.84,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613003470,R,26-04-2019,17010.92,Andhra Pradesh,N,12,15188.3,0,911.31,911.31,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613003793,R,28-04-2019,32676,Andhra Pradesh,N,12,29175,0,1750.5,1750.5,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613003794,R,28-04-2019,66679.2,Andhra Pradesh,N,12,59535,0,3572.1,3572.1,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613003973,R,28-04-2019,19858.72,Andhra Pradesh,N,12,17731,0,1063.86,1063.86,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613004750,R,30-04-2019,9069.9,Andhra Pradesh,N,12,8098.12,0,485.89,485.89,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613004751,R,30-04-2019,19730.7,Andhra Pradesh,N,12,17616.7,0,1057,1057,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613004752,R,30-04-2019,2700.1,Andhra Pradesh,N,12,2410.8,0,144.65,144.65,0,Submitted,Apr-19
33AABCA6884A1Z0,ALLERGAN INDIA PRIVATE LIMITED,TN0011002068,R,13-04-2019,193655,Andhra Pradesh,N,12,172906.3,20748.7,0,0,0,Submitted,Apr-19
33AABCA6884A1Z0,ALLERGAN INDIA PRIVATE LIMITED,TN0011002553,R,26-04-2019,56303,Andhra Pradesh,N,12,50270.55,6032.45,0,0,0,Submitted,Apr-19
33AABCA6884A1Z0,ALLERGAN INDIA PRIVATE LIMITED,TN0011002555,R,26-04-2019,246350,Andhra Pradesh,N,12,219955.4,26394.6,0,0,0,Submitted,Apr-19
33AABCA6884A1Z0,ALLERGAN INDIA PRIVATE LIMITED,TN0011002556,R,26-04-2019,97322,Andhra Pradesh,N,12,86894.6,10427.4,0,0,0,Submitted,Apr-19
33AABCA6884A1Z0,ALLERGAN INDIA PRIVATE LIMITED,TN0011002557,R,26-04-2019,359020,Andhra Pradesh,N,12,320553.52,38466.48,0,0,0,Submitted,Apr-19
33AABCA6884A1Z0,ALLERGAN INDIA PRIVATE LIMITED,TN0011002558,R,26-04-2019,403721,Andhra Pradesh,N,12,360465.14,43255.86,0,0,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170153435,R,01-04-2019,12036,Andhra Pradesh,N,12,10746,0,644.76,644.76,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170153453,R,01-04-2019,334006,Andhra Pradesh,N,12,276274.18,0,16576.45,16576.45,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170153782,R,05-04-2019,15088,Andhra Pradesh,N,12,13471.72,0,808.31,808.31,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170154315,R,13-04-2019,188454,Andhra Pradesh,N,12,153912.33,0,9234.74,9234.74,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170155009,R,23-04-2019,70931,Andhra Pradesh,N,12,63331.06,0,3799.86,3799.86,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170155295,R,25-04-2019,7938,Andhra Pradesh,N,12,963.96,0,57.84,57.84,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170155311,R,26-04-2019,39639,Andhra Pradesh,N,12,35391.44,0,2123.51,2123.51,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170155746,R,29-04-2019,92568,Andhra Pradesh,N,12,77460.7,0,4647.65,4647.65,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170155951,R,30-04-2019,5356,Andhra Pradesh,N,12,4782.21,0,286.93,286.93,0,Submitted,Apr-19
37AACCM1861C1ZS,MAGNET LABS PRIVATE LIMITED,648008815,R,01-04-2019,80349,Andhra Pradesh,N,18,2647.06,0,238.24,238.24,0,Submitted,Apr-19
37ABJFM3820G1ZA,MAC ASSOCIATES,I19-00305,R,25-04-2019,127065,Andhra Pradesh,N,18,14378.46,0,1294.06,1294.06,0,Submitted,Apr-19
37ABJFM3820G1ZA,MAC ASSOCIATES,I19-00328,R,25-04-2019,56991,Andhra Pradesh,N,18,41738.54,0,3756.47,3756.47,0,Submitted,Apr-19
37ACZPK6524E1Z6,SAILAJA  KURMALA,SIG146,R,09-04-2019,2756,Andhra Pradesh,N,18,2335.5,0,210.19,210.19,0,Submitted,Apr-19
37ACZPK6524E1Z6,SAILAJA  KURMALA,SIG330,R,20-04-2019,1837,Andhra Pradesh,N,18,1557,0,140.13,140.13,0,Submitted,Apr-19
37ACZPK6524E1Z6,SAILAJA  KURMALA,SIG490,R,27-04-2019,4593,Andhra Pradesh,N,18,3892.5,0,350.32,350.32,0,Submitted,Apr-19
37AAACI1220M1ZS,IPCA LABORATORIES LIMITED,158LS9000015,R,01-04-2019,264028.07,Andhra Pradesh,N,18,6595.5,0,593.58,593.58,0,Submitted,Apr-19
37AAACI1220M1ZS,IPCA LABORATORIES LIMITED,158LS9000897,R,25-04-2019,89935.78,Andhra Pradesh,N,18,2148,0,193.32,193.32,0,Submitted,Apr-19
37ALIPG2380E1ZA,KOTESWARI  GUTHULA,CR00099,R,23-04-2019,6616,Andhra Pradesh,N,18,3749,0,337.41,337.41,0,Submitted,Apr-19
37AABCL3646F1ZL,LIFESTAR PHARMA PRIVATE LIMITED,716019053,R,03-04-2019,73805,Andhra Pradesh,N,18,14123.92,0,1271.15,1271.15,0,Submitted,Apr-19
37AABCL3646F1ZL,LIFESTAR PHARMA PRIVATE LIMITED,716019504,R,25-04-2019,20604,Andhra Pradesh,N,18,1369.14,0,123.23,123.23,0,Submitted,Apr-19
37AEYPM9456J1ZD,NAGAVENKATA NAVEEN KUMAR MANYAM,GST-238,R,10-04-2019,23110,Andhra Pradesh,N,18,18338.79,0,1650.49,1650.49,0,Submitted,Apr-19
37ACUPV3625N1ZL,KUMUDINI RANI VEMULA,ZSL0005,R,05-04-2019,2925,Andhra Pradesh,N,18,2478.8,0,223.09,223.09,0,Submitted,Apr-19
37ACUPV3625N1ZL,KUMUDINI RANI VEMULA,ZSL0040,R,25-04-2019,2051,Andhra Pradesh,N,18,473.45,0,42.61,42.61,0,Submitted,Apr-19
36AAJCA7142F1ZR,OAKNET HEALTHCARE PRIVATE LIMITED,1911000010,R,01-04-2019,29217.1,Andhra Pradesh,N,18,2544.48,458.01,0,0,0,Submitted,Apr-19
36AAACH2736F1ZV,SANOFI INDIA LIMITED,3839194461,R,12-04-2019,53180,Andhra Pradesh,N,18,2912.23,524.2,0,0,0,Submitted,Apr-19
37BZXPD2315J1Z3,SUBRAHMANYAM  DRAKSHARAPU,ST00064,R,07-04-2019,2233,Andhra Pradesh,N,18,859.08,0,77.32,77.32,0,Submitted,Apr-19
37AAACC1287E1ZW,CITY UNION BANK LIMITED,3701041900003125,R,30-04-2019,18019.22,Andhra Pradesh,N,18,15270.54,0,1374.34,1374.34,0,Submitted,Apr-19
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,358359607,R,01-04-2019,169408,Andhra Pradesh,N,18,11435.18,0,1029.16,1029.16,0,Submitted,Apr-19
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,358361050,R,24-04-2019,78810,Andhra Pradesh,N,18,6837.03,0,615.34,615.34,0,Submitted,Apr-19
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,950744419,R,01-04-2019,178543,Andhra Pradesh,N,18,10375.04,0,933.76,933.76,0,Submitted,Apr-19
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,950744928,R,09-04-2019,87158,Andhra Pradesh,N,18,3954.97,0,355.95,355.95,0,Submitted,Apr-19
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,950745537,R,24-04-2019,64256,Andhra Pradesh,N,18,1913.74,0,172.24,172.24,0,Submitted,Apr-19
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,950745677,R,26-04-2019,75580,Andhra Pradesh,N,18,1318.32,0,118.65,118.65,0,Submitted,Apr-19
36AAACI0380C1Z4,INDOCO REMEDIES LIMITED,INV1920VT0798,R,25-04-2019,52133.54,Andhra Pradesh,N,18,8547.72,1538.59,0,0,0,Submitted,Apr-19
36AAACI0380C1Z4,INDOCO REMEDIES LIMITED,INV1920VT0814,R,25-04-2019,28041.43,Andhra Pradesh,N,18,3368.22,606.28,0,0,0,Submitted,Apr-19
36AAACI0380C1Z4,INDOCO REMEDIES LIMITED,INV1920VT1131,R,30-04-2019,58765.06,Andhra Pradesh,N,18,8547.72,1538.59,0,0,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102390,R,24-04-2019,7885,Andhra Pradesh,N,18,1039.58,0,93.56,93.56,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102526,R,25-04-2019,64061,Andhra Pradesh,N,18,200.43,0,18.04,18.04,0,Submitted,Apr-19
37AAACC1450B1ZD,CIPLA LIMITED,1104102930,R,29-04-2019,57079,Andhra Pradesh,N,18,1039.53,0,93.56,93.56,0,Submitted,Apr-19
36AAUCS6308J1ZR,SRI PHARMA INDIA PRIVATE LIMITED,108,R,23-04-2019,30284,Andhra Pradesh,N,18,9186.75,1653.62,0,0,0,Submitted,Apr-19
36AAUCS6308J1ZR,SRI PHARMA INDIA PRIVATE LIMITED,12,R,02-04-2019,17592,Andhra Pradesh,N,18,3674.7,661.45,0,0,0,Submitted,Apr-19
37AAECC2377B1ZX,CRESCENT FORMULATIONS PRIVATE LIMITED,AP0143,R,19-04-2019,28833,Andhra Pradesh,N,18,24435,0,2199.15,2199.15,0,Submitted,Apr-19
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD/16,R,02-04-2019,2563,Andhra Pradesh,N,18,2172,0,195.48,195.48,0,Submitted,Apr-19
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD/58,R,15-04-2019,2415,Andhra Pradesh,N,18,1086,0,97.74,97.74,0,Submitted,Apr-19
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD/77,R,17-04-2019,2563,Andhra Pradesh,N,18,2172,0,195.48,195.48,0,Submitted,Apr-19
37ABXPC5864C1ZD,CHANDRIKADEVI JAIN,LE/0025/2019-20,R,09-04-2019,56440,Andhra Pradesh,N,18,5042.38,0,453.82,453.82,0,Submitted,Apr-19
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00030,R,24-04-2019,48053,Andhra Pradesh,N,18,886.05,0,79.74,79.74,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613000035,R,01-04-2019,15443.84,Andhra Pradesh,N,18,13088,0,1177.92,1177.92,0,Submitted,Apr-19
37AABCA9521E1ZW,ALKEM LABORATORIES LTD,1613003471,R,26-04-2019,3402.11,Andhra Pradesh,N,18,2883.16,0,259.48,259.48,0,Submitted,Apr-19
37AJXPM6986F1Z7,SRIDHAR MUNDLAPUDI,37,R,29-04-2019,33903.76,Andhra Pradesh,N,18,28732,0,2585.88,2585.88,0,Submitted,Apr-19
33AABCA6884A1Z0,ALLERGAN INDIA PRIVATE LIMITED,TN0011002067,R,13-04-2019,30830,Andhra Pradesh,N,18,26127.05,4702.95,0,0,0,Submitted,Apr-19
33AABCA6884A1Z0,ALLERGAN INDIA PRIVATE LIMITED,TN0011002554,R,26-04-2019,39526,Andhra Pradesh,N,18,33496.63,6029.37,0,0,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170153453,R,01-04-2019,334006,Andhra Pradesh,N,18,18707.8,0,1683.7,1683.7,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170154315,R,13-04-2019,188454,Andhra Pradesh,N,18,7322.03,0,658.98,658.98,0,Submitted,Apr-19
37AAACL1069K1ZE,LUPIN LIMITED,5170155746,R,29-04-2019,92568,Andhra Pradesh,N,18,4924.06,0,443.16,443.16,0,Submitted,Apr-19
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
