GSTIN,SUPPLIER,INVNO,TYPE,INVDATE,INVAMT,STATE,REV,TAX,TAXABUL,IGST,CGST,SGST,CSS,STATUS,MON
37AAACC1450B1ZD,CIPLA LIMITED,1104123690,R,17-02-2020,16339,Andhra Pradesh,N,12,11247.35,0,674.85,674.85,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104123696,R,17-02-2020,26714,Andhra Pradesh,N,12,17574.31,0,1054.47,1054.47,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104123738,R,17-02-2020,6318,Andhra Pradesh,N,12,5641.06,0,338.47,338.47,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124031,R,20-02-2020,107417,Andhra Pradesh,N,12,93815.58,0,5628.91,5628.91,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124153,R,20-02-2020,3152,Andhra Pradesh,N,12,2814.28,0,168.86,168.86,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124176,R,21-02-2020,1921,Andhra Pradesh,N,12,1715.14,0,102.93,102.93,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124241,R,22-02-2020,94008,Andhra Pradesh,N,12,83935.68,0,5036.16,5036.16,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124336,R,24-02-2020,14727,Andhra Pradesh,N,12,13149.12,0,788.94,788.94,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124429,R,26-02-2020,76914,Andhra Pradesh,N,12,68673.16,0,4120.42,4120.42,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124459,R,26-02-2020,127448,Andhra Pradesh,N,12,113792.84,0,6827.58,6827.58,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124540,R,27-02-2020,4062,Andhra Pradesh,N,12,3626.84,0,217.58,217.58,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124605,R,27-02-2020,40459,Andhra Pradesh,N,12,31226.18,0,1873.54,1873.54,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124661,R,27-02-2020,113400,Andhra Pradesh,N,12,101250,0,6075,6075,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124812,R,28-02-2020,81621,Andhra Pradesh,N,12,72875.92,0,4372.54,4372.54,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124881,R,28-02-2020,26785,Andhra Pradesh,N,12,23915.22,0,1434.89,1434.89,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104125003,R,29-02-2020,131295,Andhra Pradesh,N,12,117227.7,0,7033.65,7033.65,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104260812,R,20-02-2020,923,Andhra Pradesh,N,12,824.08,0,49.46,49.46,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104360694,R,18-02-2020,562,Andhra Pradesh,N,12,501.8,0,30.1,30.1,0,Submitted,Feb-20
36AAACP3334M1ZC,PFIZER LIMITED,7034056286,R,04-02-2020,100094.4,Andhra Pradesh,N,12,89370,10724.4,0,0,0,Submitted,Feb-20
36AAACP3334M1ZC,PFIZER LIMITED,7034056783,R,12-02-2020,129024,Andhra Pradesh,N,12,115200,13824,0,0,0,Submitted,Feb-20
36AAACP3334M1ZC,PFIZER LIMITED,7034056790,R,12-02-2020,30419.06,Andhra Pradesh,N,12,24753.51,2970.41,0,0,0,Submitted,Feb-20
36AAACP3334M1ZC,PFIZER LIMITED,7034057299,R,19-02-2020,129024,Andhra Pradesh,N,12,115200,13824,0,0,0,Submitted,Feb-20
36AAUCS6308J1ZR,SRI PHARMA INDIA PRIVATE LIMITED,1579,R,20-02-2020,15467,Andhra Pradesh,N,12,11850.08,1422.01,0,0,0,Submitted,Feb-20
33AAMCA3634M1ZI,AVIN HEALTHCARE PRIVATE LIMITED,03675,R,07-02-2020,16417,Andhra Pradesh,N,12,14657.75,1758.93,0,0,0,Submitted,Feb-20
33AAMCA3634M1ZI,AVIN HEALTHCARE PRIVATE LIMITED,03879,R,25-02-2020,11996,Andhra Pradesh,N,12,10710.7,1285.28,0,0,0,Submitted,Feb-20
33AAMCA3634M1ZI,AVIN HEALTHCARE PRIVATE LIMITED,03914,R,28-02-2020,5760,Andhra Pradesh,N,12,5143,617.16,0,0,0,Submitted,Feb-20
36AACCM1777H1ZD,MARTIN & HARRIS PRIVATE LIMITED,T/MH/C/2523,R,29-02-2020,32310.31,Andhra Pradesh,N,12,28848.5,3461.82,0,0,0,Submitted,Feb-20
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD1/1082,R,03-02-2020,9882,Andhra Pradesh,N,12,3037.5,0,182.25,182.25,0,Submitted,Feb-20
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD1/1136,R,14-02-2020,4536,Andhra Pradesh,N,12,4050,0,243,243,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,14834,R,01-02-2020,1672.96,Andhra Pradesh,N,12,1493.71,0,89.62,89.62,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,14930,R,04-02-2020,1151.12,Andhra Pradesh,N,12,1027.79,0,61.67,61.67,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15083,R,07-02-2020,5304.99,Andhra Pradesh,N,12,464.47,0,27.87,27.87,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15150,R,10-02-2020,953.64,Andhra Pradesh,N,12,851.46,0,51.09,51.09,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15644,R,19-02-2020,1550.32,Andhra Pradesh,N,12,1384.21,0,83.05,83.05,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15697,R,20-02-2020,1960.09,Andhra Pradesh,N,12,1750.08,0,105,105,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15722,R,21-02-2020,15751.68,Andhra Pradesh,N,12,14064,0,843.84,843.84,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15787,R,24-02-2020,521.09,Andhra Pradesh,N,12,465.26,0,27.92,27.92,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15933,R,26-02-2020,5836.19,Andhra Pradesh,N,12,5210.88,0,312.65,312.65,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15954,R,26-02-2020,1233.53,Andhra Pradesh,N,12,1101.37,0,66.08,66.08,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15990,R,27-02-2020,250.29,Andhra Pradesh,N,12,223.47,0,13.41,13.41,0,Submitted,Feb-20
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00356,R,10-02-2020,23063,Andhra Pradesh,N,12,20591.6,0,1235.5,1235.5,0,Submitted,Feb-20
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00359,R,12-02-2020,2648,Andhra Pradesh,N,12,1577.22,0,94.63,94.63,0,Submitted,Feb-20
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00373,R,24-02-2020,9609,Andhra Pradesh,N,12,6885.77,0,413.15,413.15,0,Submitted,Feb-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243059707,R,03-02-2020,36902.59,Andhra Pradesh,N,12,32948.76,3953.84,0,0,0,Submitted,Feb-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243059932,R,05-02-2020,10440.08,Andhra Pradesh,N,12,9321.5,1118.58,0,0,0,Submitted,Feb-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243060656,R,08-02-2020,18491.2,Andhra Pradesh,N,12,16510,1981.2,0,0,0,Submitted,Feb-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243061548,R,13-02-2020,15272.32,Andhra Pradesh,N,12,13636,1636.32,0,0,0,Submitted,Feb-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243061728,R,14-02-2020,18123.84,Andhra Pradesh,N,12,16182,1941.84,0,0,0,Submitted,Feb-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243066016,R,29-02-2020,60307.62,Andhra Pradesh,N,12,53846.1,6461.52,0,0,0,Submitted,Feb-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243066437,R,29-02-2020,6199.2,Andhra Pradesh,N,12,5535,664.2,0,0,0,Submitted,Feb-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243066819,R,29-02-2020,40120.64,Andhra Pradesh,N,12,35822,4298.64,0,0,0,Submitted,Feb-20
37AAACL1069K1ZE,LUPIN LIMITED,5170179043,R,14-02-2020,109497,Andhra Pradesh,N,12,91381.5,0,5482.89,5482.89,0,Submitted,Feb-20
37AAACL1069K1ZE,LUPIN LIMITED,5170179044,R,14-02-2020,10444,Andhra Pradesh,N,12,9324.64,0,559.47,559.47,0,Submitted,Feb-20
37AAACL1069K1ZE,LUPIN LIMITED,5170179054,R,15-02-2020,125148,Andhra Pradesh,N,12,111737.99,0,6704.31,6704.31,0,Submitted,Feb-20
37AAACL1069K1ZE,LUPIN LIMITED,5170179077,R,15-02-2020,32258,Andhra Pradesh,N,12,27274.81,0,1636.49,1636.49,0,Submitted,Feb-20
37AAACL1069K1ZE,LUPIN LIMITED,5170179100,R,15-02-2020,73365,Andhra Pradesh,N,12,65504.06,0,3930.24,3930.24,0,Submitted,Feb-20
37AAACL1069K1ZE,LUPIN LIMITED,5170179235,R,17-02-2020,81103,Andhra Pradesh,N,12,72413.36,0,4344.81,4344.81,0,Submitted,Feb-20
37AAACL1069K1ZE,LUPIN LIMITED,5170179770,R,25-02-2020,68507,Andhra Pradesh,N,12,61166.57,0,3669.99,3669.99,0,Submitted,Feb-20
37AAACL1069K1ZE,LUPIN LIMITED,5170179827,R,25-02-2020,40689,Andhra Pradesh,N,12,36328.83,0,2179.73,2179.73,0,Submitted,Feb-20
37ABJFM3820G1ZA,MAC ASSOCIATES,I19-08113,R,29-02-2020,29086,Andhra Pradesh,N,18,24649,0,2218.41,2218.41,0,Submitted,Feb-20
37ACZPK6524E1Z6,SAILAJA  KURMALA,SIG5621,R,08-02-2020,6281,Andhra Pradesh,N,18,5322.78,0,479.05,479.05,0,Submitted,Feb-20
37ACZPK6524E1Z6,SAILAJA  KURMALA,SIG5771,R,14-02-2020,4593,Andhra Pradesh,N,18,3892.5,0,350.32,350.32,0,Submitted,Feb-20
37ACZPK6524E1Z6,SAILAJA  KURMALA,SIG6011,R,27-02-2020,1837,Andhra Pradesh,N,18,1557,0,140.13,140.13,0,Submitted,Feb-20
37AAACI1220M1ZS,IPCA LABORATORIES LIMITED,158LS9012910,R,26-02-2020,95378.64,Andhra Pradesh,N,18,1134.9,0,102.14,102.14,0,Submitted,Feb-20
37AAGCC1585R1ZY,CIPLA HEALTH LIMITED,3810007572,R,19-02-2020,5386,Andhra Pradesh,N,18,4564.44,0,410.78,410.78,0,Submitted,Feb-20
37ALIPG2380E1ZA,KOTESWARI  GUTHULA,CR01225,R,15-02-2020,3004,Andhra Pradesh,N,18,2545.96,0,229.14,229.14,0,Submitted,Feb-20
37AABCL3646F1ZL,LIFESTAR PHARMA PRIVATE LIMITED,716024964,R,15-02-2020,15427,Andhra Pradesh,N,18,664.51,0,59.81,59.81,0,Submitted,Feb-20
37AABCL3646F1ZL,LIFESTAR PHARMA PRIVATE LIMITED,716025093,R,18-02-2020,20851,Andhra Pradesh,N,18,664.49,0,59.81,59.81,0,Submitted,Feb-20
37AGXPM2339M1ZK,MOHAMMED MOINUDDIN,VJ2146,R,11-02-2020,721.36,Andhra Pradesh,N,18,611.32,0,55.02,55.02,0,Submitted,Feb-20
37AGXPM2339M1ZK,MOHAMMED MOINUDDIN,VJ2242,R,26-02-2020,12839.57,Andhra Pradesh,N,18,3056.58,0,275.09,275.09,0,Submitted,Feb-20
37AGXPM2339M1ZK,MOHAMMED MOINUDDIN,VJ2260,R,28-02-2020,37539.13,Andhra Pradesh,N,18,4584.87,0,412.64,412.64,0,Submitted,Feb-20
37AGXPM2339M1ZK,MOHAMMED MOINUDDIN,VJI1485,R,29-02-2020,25852.76,Andhra Pradesh,N,18,793.26,0,71.39,71.39,0,Submitted,Feb-20
37AADFE3892M3ZV,EAST WEST PHARMA,FS1920/00309,R,10-02-2020,13785,Andhra Pradesh,N,18,223.32,0,20.1,20.1,0,Submitted,Feb-20
37AAGFP0861N1ZU,PHARMA TRADERS,CVJ1920/GIS01561,R,28-02-2020,27501,Andhra Pradesh,N,18,3289,0,296.01,296.01,0,Submitted,Feb-20
37AWOPS3833M1ZP,RAMAKRISHNA  SANGADIO,22497,R,27-02-2020,1535.82,Andhra Pradesh,N,18,1301.54,0,117.14,117.14,0,Submitted,Feb-20
37AGZPS3041A1Z8,KURAPATI MADHAVANAGAVENKATA SRINIVASAGUPTA,GST01371,R,10-02-2020,4791,Andhra Pradesh,N,18,1833,0,164.97,164.97,0,Submitted,Feb-20
37ABBCS7694H1ZS,SUN PHARMA DISTRIBUTORS LIMITED,AD19B2523761,R,11-02-2020,326851.43,Andhra Pradesh,N,18,7878.52,0,709.06,709.06,0,Submitted,Feb-20
37ABBCS7694H1ZS,SUN PHARMA DISTRIBUTORS LIMITED,AD19B2524964,R,25-02-2020,180143.45,Andhra Pradesh,N,18,961.63,0,86.55,86.55,0,Submitted,Feb-20
36AAACH2736F1ZV,SANOFI INDIA LIMITED,3839211889,R,12-02-2020,45749,Andhra Pradesh,N,18,2117.94,381.23,0,0,0,Submitted,Feb-20
36AAACH2736F1ZV,SANOFI INDIA LIMITED,3839212827,R,26-02-2020,39154,Andhra Pradesh,N,18,1156.82,208.23,0,0,0,Submitted,Feb-20
37AAACC1287E1ZW,CITY UNION BANK LIMITED,3701022000002136,R,29-02-2020,477,Andhra Pradesh,N,18,404.24,0,36.38,36.38,0,Submitted,Feb-20
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,358376125,R,13-02-2020,66070,Andhra Pradesh,N,18,1879.22,0,169.13,169.13,0,Submitted,Feb-20
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,358376238,R,15-02-2020,70655,Andhra Pradesh,N,18,1879.23,0,169.13,169.13,0,Submitted,Feb-20
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,950756042,R,06-02-2020,71248,Andhra Pradesh,N,18,2013.65,0,181.23,181.23,0,Submitted,Feb-20
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,950756337,R,15-02-2020,102022,Andhra Pradesh,N,18,5657.16,0,509.14,509.14,0,Submitted,Feb-20
36AAACI0380C1Z4,INDOCO REMEDIES LIMITED,INV1920VT14563,R,10-02-2020,36669.71,Andhra Pradesh,N,18,2700,486,0,0,0,Submitted,Feb-20
36AAACI0380C1Z4,INDOCO REMEDIES LIMITED,INV1920VT15485,R,29-02-2020,47518.14,Andhra Pradesh,N,18,40269.61,7248.53,0,0,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104123102,R,07-02-2020,16339,Andhra Pradesh,N,18,3171.13,0,285.41,285.41,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104123690,R,17-02-2020,16339,Andhra Pradesh,N,18,3171.13,0,285.41,285.41,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104123696,R,17-02-2020,26714,Andhra Pradesh,N,18,5958.25,0,536.25,536.25,0,Submitted,Feb-20
37AAACC1450B1ZD,CIPLA LIMITED,1104124031,R,20-02-2020,107417,Andhra Pradesh,N,18,1986.1,0,178.75,178.75,0,Submitted,Feb-20
36AAACP3334M1ZC,PFIZER LIMITED,7034056794,R,12-02-2020,4786.08,Andhra Pradesh,N,18,4056,730.08,0,0,0,Submitted,Feb-20
36AAUCS6308J1ZR,SRI PHARMA INDIA PRIVATE LIMITED,1579,R,20-02-2020,15467,Andhra Pradesh,N,18,1860.32,334.86,0,0,0,Submitted,Feb-20
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD1/1082,R,03-02-2020,9882,Andhra Pradesh,N,18,5491.44,0,494.23,494.23,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15083,R,07-02-2020,5304.99,Andhra Pradesh,N,18,4054.9,0,364.94,364.94,0,Submitted,Feb-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,15766,R,22-02-2020,3681.27,Andhra Pradesh,N,18,3119.72,0,280.77,280.77,0,Submitted,Feb-20
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00359,R,12-02-2020,2648,Andhra Pradesh,N,18,176.95,0,15.93,15.93,0,Submitted,Feb-20
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00373,R,24-02-2020,9609,Andhra Pradesh,N,18,1608,0,144.72,144.72,0,Submitted,Feb-20
37AAVFP6480G1ZJ,PREETHI AUTOMOTIVES,S01900000001004,R,06-02-2020,26,Andhra Pradesh,N,28,20.31,0,2.84,2.84,0,Submitted,Feb-20
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
