GSTIN,SUPPLIER,INVNO,TYPE,INVDATE,INVAMT,STATE,REV,TAX,TAXABUL,IGST,CGST,SGST,CSS,STATUS,MON
37AAACC1450B1ZD,CIPLA LIMITED,1104120900,R,09-01-2020,153882,Andhra Pradesh,N,12,137394.58,0,8243.71,8243.71,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104120969,R,10-01-2020,21297,Andhra Pradesh,N,12,19015.18,0,1140.91,1140.91,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104121015,R,10-01-2020,8591,Andhra Pradesh,N,12,7670.54,0,460.23,460.23,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104121243,R,18-01-2020,3421,Andhra Pradesh,N,12,3054.42,0,183.29,183.29,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104121279,R,18-01-2020,33637,Andhra Pradesh,N,12,30033.04,0,1801.98,1801.98,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104121356,R,20-01-2020,4496,Andhra Pradesh,N,12,4014.32,0,240.84,240.84,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104121399,R,20-01-2020,54650,Andhra Pradesh,N,12,38998.76,0,2339.92,2339.92,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104121484,R,20-01-2020,10483,Andhra Pradesh,N,12,9359.8,0,561.6,561.6,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104121672,R,22-01-2020,47322,Andhra Pradesh,N,12,42251.74,0,2535.13,2535.13,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104121744,R,23-01-2020,124811,Andhra Pradesh,N,12,111438.46,0,6686.27,6686.27,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104121844,R,24-01-2020,14904,Andhra Pradesh,N,12,13307.14,0,798.43,798.43,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104122036,R,27-01-2020,1576,Andhra Pradesh,N,12,1407.14,0,84.43,84.43,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104122063,R,27-01-2020,36665,Andhra Pradesh,N,12,32736.58,0,1964.21,1964.21,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104122100,R,27-01-2020,14440,Andhra Pradesh,N,12,12892.84,0,773.58,773.58,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104122175,R,27-01-2020,2888,Andhra Pradesh,N,12,2578.56,0,154.72,154.72,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104122204,R,28-01-2020,52662,Andhra Pradesh,N,12,47019.66,0,2821.17,2821.17,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104122311,R,28-01-2020,141353,Andhra Pradesh,N,12,126208.06,0,7572.47,7572.47,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104122317,R,28-01-2020,69888,Andhra Pradesh,N,12,62400,0,3744,3744,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104122491,R,30-01-2020,36582,Andhra Pradesh,N,12,32662.46,0,1959.77,1959.77,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104122698,R,31-01-2020,26009,Andhra Pradesh,N,12,23222.34,0,1393.33,1393.33,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104122754,R,31-01-2020,1296,Andhra Pradesh,N,12,1157.14,0,69.43,69.43,0,Submitted,Jan-20
37AAACC1450B1ZD,CIPLA LIMITED,1104260641,R,23-01-2020,762,Andhra Pradesh,N,12,680.34,0,40.83,40.83,0,Submitted,Jan-20
36AAACP3334M1ZC,PFIZER LIMITED,7034053740,R,04-01-2020,63504,Andhra Pradesh,N,12,56700,6804,0,0,0,Submitted,Jan-20
36AAACP3334M1ZC,PFIZER LIMITED,7034053757,R,04-01-2020,133459.2,Andhra Pradesh,N,12,119160,14299.2,0,0,0,Submitted,Jan-20
36AAACP3334M1ZC,PFIZER LIMITED,7034054054,R,09-01-2020,75217.14,Andhra Pradesh,N,12,65954.99,7914.58,0,0,0,Submitted,Jan-20
36AAACP3334M1ZC,PFIZER LIMITED,7034054895,R,20-01-2020,161280,Andhra Pradesh,N,12,144000,17280,0,0,0,Submitted,Jan-20
36AAACP3334M1ZC,PFIZER LIMITED,7034055267,R,22-01-2020,161280,Andhra Pradesh,N,12,144000,17280,0,0,0,Submitted,Jan-20
36AAACP3334M1ZC,PFIZER LIMITED,7034055387,R,23-01-2020,14355.04,Andhra Pradesh,N,12,12817,1538.04,0,0,0,Submitted,Jan-20
36AAACP3334M1ZC,PFIZER LIMITED,7034055419,R,23-01-2020,9259.04,Andhra Pradesh,N,12,8267,992.04,0,0,0,Submitted,Jan-20
36AAACP3334M1ZC,PFIZER LIMITED,7034055440,R,23-01-2020,7017.29,Andhra Pradesh,N,12,6265.44,751.85,0,0,0,Submitted,Jan-20
36AAACP3334M1ZC,PFIZER LIMITED,7034056015,R,31-01-2020,6178.59,Andhra Pradesh,N,12,5516.6,661.99,0,0,0,Submitted,Jan-20
36AAUCS6308J1ZR,SRI PHARMA INDIA PRIVATE LIMITED,1439,R,21-01-2020,6806,Andhra Pradesh,N,12,2807.47,336.89,0,0,0,Submitted,Jan-20
36AAUCS6308J1ZR,SRI PHARMA INDIA PRIVATE LIMITED,1473,R,28-01-2020,5263,Andhra Pradesh,N,12,4699.2,563.9,0,0,0,Submitted,Jan-20
37AADFT3025B1ZO,THE HIMALAYA DRUG COMPANY.,7309116131,R,28-01-2020,87267.24,Andhra Pradesh,N,12,77917.18,0,4675.03,4675.03,0,Submitted,Jan-20
33AAMCA3634M1ZI,AVIN HEALTHCARE PRIVATE LIMITED,03346,R,08-01-2020,14564,Andhra Pradesh,N,12,13003.72,1560.45,0,0,0,Submitted,Jan-20
33AAMCA3634M1ZI,AVIN HEALTHCARE PRIVATE LIMITED,03555,R,28-01-2020,15193,Andhra Pradesh,N,12,13564.8,1627.78,0,0,0,Submitted,Jan-20
36AACCM1777H1ZD,MARTIN & HARRIS PRIVATE LIMITED,T/MH/C/2290,R,31-01-2020,15345.34,Andhra Pradesh,N,12,13701.2,1644.14,0,0,0,Submitted,Jan-20
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD1/1024,R,20-01-2020,4536,Andhra Pradesh,N,12,4050,0,243,243,0,Submitted,Jan-20
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD1/957,R,01-01-2020,5818,Andhra Pradesh,N,12,4050,0,243,243,0,Submitted,Jan-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,13449,R,01-01-2020,329.01,Andhra Pradesh,N,12,293.76,0,17.63,17.63,0,Submitted,Jan-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,13593,R,03-01-2020,370.87,Andhra Pradesh,N,12,331.13,0,19.87,19.87,0,Submitted,Jan-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,13801,R,08-01-2020,160.74,Andhra Pradesh,N,12,143.52,0,8.61,8.61,0,Submitted,Jan-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,13895,R,09-01-2020,717.6,Andhra Pradesh,N,12,640.71,0,38.44,38.44,0,Submitted,Jan-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,14304,R,22-01-2020,7878.08,Andhra Pradesh,N,12,7034,0,422.04,422.04,0,Submitted,Jan-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,14422,R,24-01-2020,1826.7,Andhra Pradesh,N,12,1630.88,0,97.85,97.85,0,Submitted,Jan-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,14423,R,24-01-2020,94.21,Andhra Pradesh,N,12,84.12,0,5.05,5.05,0,Submitted,Jan-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,14639,R,29-01-2020,376.39,Andhra Pradesh,N,12,336.06,0,20.16,20.16,0,Submitted,Jan-20
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00334,R,20-01-2020,21053,Andhra Pradesh,N,12,13802.1,0,828.13,828.13,0,Submitted,Jan-20
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00342,R,29-01-2020,19572,Andhra Pradesh,N,12,12641.6,0,758.5,758.5,0,Submitted,Jan-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243055921,R,22-01-2020,17652.45,Andhra Pradesh,N,12,15761.13,1891.33,0,0,0,Submitted,Jan-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243056547,R,25-01-2020,9539.84,Andhra Pradesh,N,12,8517.72,1022.12,0,0,0,Submitted,Jan-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243056549,R,25-01-2020,1719.85,Andhra Pradesh,N,12,1535.59,184.27,0,0,0,Submitted,Jan-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243058583,R,31-01-2020,46595.81,Andhra Pradesh,N,12,41603.41,4992.41,0,0,0,Submitted,Jan-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243058585,R,31-01-2020,2293.13,Andhra Pradesh,N,12,2047.45,245.69,0,0,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170176157,R,06-01-2020,7776,Andhra Pradesh,N,12,6942.86,0,416.57,416.57,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170176208,R,07-01-2020,5519,Andhra Pradesh,N,12,2800.67,0,168.04,168.04,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170176293,R,07-01-2020,112361,Andhra Pradesh,N,12,100321.49,0,6019.33,6019.33,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170176302,R,07-01-2020,85017,Andhra Pradesh,N,12,74611.53,0,4476.71,4476.71,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170176303,R,07-01-2020,4887,Andhra Pradesh,N,12,4363.39,0,261.8,261.8,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170176961,R,21-01-2020,6093,Andhra Pradesh,N,12,5439.86,0,326.4,326.4,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177049,R,22-01-2020,16275,Andhra Pradesh,N,12,14531.4,0,871.88,871.88,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177259,R,25-01-2020,7493,Andhra Pradesh,N,12,6690.21,0,401.41,401.41,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177260,R,25-01-2020,23916,Andhra Pradesh,N,12,3860.74,0,231.65,231.65,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177325,R,25-01-2020,193176,Andhra Pradesh,N,12,168459.37,0,10107.56,10107.56,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177376,R,27-01-2020,84202,Andhra Pradesh,N,12,68109.1,0,4086.55,4086.55,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177453,R,27-01-2020,14271,Andhra Pradesh,N,12,12742.2,0,764.53,764.53,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177486,R,27-01-2020,8519,Andhra Pradesh,N,12,7606.61,0,456.4,456.4,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177595,R,28-01-2020,145600,Andhra Pradesh,N,12,130000.43,0,7800.03,7800.03,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177698,R,28-01-2020,13572,Andhra Pradesh,N,12,12117.6,0,727.06,727.06,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170178159,R,31-01-2020,1989,Andhra Pradesh,N,12,1776.21,0,106.57,106.57,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170178218,R,31-01-2020,46812,Andhra Pradesh,N,12,41796.96,0,2507.82,2507.82,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170178326,R,31-01-2020,2470,Andhra Pradesh,N,12,2205.24,0,132.31,132.31,0,Submitted,Jan-20
37ABJFM3820G1ZA,MAC ASSOCIATES,I19-07197,R,24-01-2020,98237.53,Andhra Pradesh,N,18,2228.4,0,200.56,200.56,0,Submitted,Jan-20
37ABJFM3820G1ZA,MAC ASSOCIATES,I19-07457,R,31-01-2020,192045.15,Andhra Pradesh,N,18,5400,0,486,486,0,Submitted,Jan-20
37AAACI1220M1ZS,IPCA LABORATORIES LIMITED,158LS9011319,R,09-01-2020,91435.55,Andhra Pradesh,N,18,4393.32,0,395.39,395.39,0,Submitted,Jan-20
37AAACI1220M1ZS,IPCA LABORATORIES LIMITED,158LS9011762,R,23-01-2020,134396.29,Andhra Pradesh,N,18,2537.22,0,228.35,228.35,0,Submitted,Jan-20
37ALIPG2380E1ZA,KOTESWARI  GUTHULA,CR01112,R,13-01-2020,3862,Andhra Pradesh,N,18,2545.96,0,229.14,229.14,0,Submitted,Jan-20
37ALIPG2380E1ZA,KOTESWARI  GUTHULA,CR01131,R,21-01-2020,3004,Andhra Pradesh,N,18,2545.96,0,229.14,229.14,0,Submitted,Jan-20
37AABCL3646F1ZL,LIFESTAR PHARMA PRIVATE LIMITED,716024325,R,07-01-2020,17368,Andhra Pradesh,N,18,604.02,0,54.36,54.36,0,Submitted,Jan-20
37AABCL3646F1ZL,LIFESTAR PHARMA PRIVATE LIMITED,716024475,R,18-01-2020,33035,Andhra Pradesh,N,18,2818.99,0,253.71,253.71,0,Submitted,Jan-20
37AABCL3646F1ZL,LIFESTAR PHARMA PRIVATE LIMITED,716024621,R,25-01-2020,17086,Andhra Pradesh,N,18,3134.35,0,282.1,282.1,0,Submitted,Jan-20
37AGXPM2339M1ZK,MOHAMMED MOINUDDIN,VJ2015,R,24-01-2020,39947.33,Andhra Pradesh,N,18,1528.29,0,137.55,137.55,0,Submitted,Jan-20
37AGXPM2339M1ZK,MOHAMMED MOINUDDIN,VJ2034,R,25-01-2020,9016.91,Andhra Pradesh,N,18,7641.45,0,687.73,687.73,0,Submitted,Jan-20
37AAICA5591M1Z2,ALEMBIC PHARMACEUTICALS LIMITED,SI1937110144,R,27-01-2020,15836,Andhra Pradesh,N,18,5048.5,0,454.35,454.35,0,Submitted,Jan-20
36AAJCA7142F1ZR,OAKNET HEALTHCARE PRIVATE LIMITED,1911004346,R,22-01-2020,33413.51,Andhra Pradesh,N,18,2791.53,502.48,0,0,0,Submitted,Jan-20
37ABBCS7694H1ZS,SUN PHARMA DISTRIBUTORS LIMITED,AD19B2520784,R,09-01-2020,231403.84,Andhra Pradesh,N,18,3081.36,0,277.32,277.32,0,Submitted,Jan-20
37ABBCS7694H1ZS,SUN PHARMA DISTRIBUTORS LIMITED,AD19B2521284,R,18-01-2020,12816,Andhra Pradesh,N,18,10861.02,0,977.49,977.49,0,Submitted,Jan-20
37ABBCS7694H1ZS,SUN PHARMA DISTRIBUTORS LIMITED,AD19B2521821,R,24-01-2020,215872.24,Andhra Pradesh,N,18,1278.31,0,115.05,115.05,0,Submitted,Jan-20
37ABBCS7694H1ZS,SUN PHARMA DISTRIBUTORS LIMITED,AD19B2522646,R,29-01-2020,4545,Andhra Pradesh,N,18,3851.7,0,346.65,346.65,0,Submitted,Jan-20
36AAACH2736F1ZV,SANOFI INDIA LIMITED,3839210491,R,22-01-2020,37216,Andhra Pradesh,N,18,5527.68,994.98,0,0,0,Submitted,Jan-20
37AAVFP6480G1ZJ,PREETHI AUTOMOTIVES,NB11,R,30-01-2020,236,Andhra Pradesh,N,18,200,0,18,18,0,Submitted,Jan-20
37AAACG1895Q1ZX,ZYDUS HEALTHCARE LIMITED,5411983873,R,09-01-2020,12527.96,Andhra Pradesh,N,18,1897.62,0,170.79,170.79,0,Submitted,Jan-20
37AAACC1287E1ZW,CITY UNION BANK LIMITED,3701012000002833,R,31-01-2020,21237.04,Andhra Pradesh,N,18,17997.5,0,1619.77,1619.77,0,Submitted,Jan-20
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,358374856,R,18-01-2020,29486,Andhra Pradesh,N,18,1879.27,0,169.13,169.13,0,Submitted,Jan-20
37AAACM9401C1ZU,MANKIND PHARMA LIMITED,950754972,R,07-01-2020,97101,Andhra Pradesh,N,18,7469.19,0,672.23,672.23,0,Submitted,Jan-20
36AAACI0380C1Z4,INDOCO REMEDIES LIMITED,INV1920VT13369,R,09-01-2020,52657.78,Andhra Pradesh,N,18,2654.11,477.74,0,0,0,Submitted,Jan-20
36AAACI0380C1Z4,INDOCO REMEDIES LIMITED,INV1920VT13702,R,21-01-2020,63487.04,Andhra Pradesh,N,18,52817.83,9507.21,0,0,0,Submitted,Jan-20
36AAACI0380C1Z4,INDOCO REMEDIES LIMITED,INV1920VT13783,R,23-01-2020,53931.97,Andhra Pradesh,N,18,4494.28,808.97,0,0,0,Submitted,Jan-20
36AAUCS6308J1ZR,SRI PHARMA INDIA PRIVATE LIMITED,1439,R,21-01-2020,6806,Andhra Pradesh,N,18,3102.88,558.52,0,0,0,Submitted,Jan-20
36AACCM1777H1ZD,MARTIN & HARRIS PRIVATE LIMITED,T/MH/C/2291,R,31-01-2020,2124.26,Andhra Pradesh,N,18,1800.22,324.04,0,0,0,Submitted,Jan-20
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD1/1044,R,23-01-2020,3240,Andhra Pradesh,N,18,2745.72,0,247.11,247.11,0,Submitted,Jan-20
37AALFV7342K1ZJ,VYDEHI PHARMA DISTRIBUTORS,VPD1/957,R,01-01-2020,5818,Andhra Pradesh,N,18,1086.12,0,97.75,97.75,0,Submitted,Jan-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,14317,R,22-01-2020,30256.21,Andhra Pradesh,N,18,25640.86,0,2307.68,2307.68,0,Submitted,Jan-20
37ADPFS8570F1ZF,SRI UMA MEDICAL AGENCIES,14422,R,24-01-2020,1826.7,Andhra Pradesh,N,18,0.09,0,0.01,0.01,0,Submitted,Jan-20
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00334,R,20-01-2020,21053,Andhra Pradesh,N,18,3600.34,0,324.03,324.03,0,Submitted,Jan-20
37AIVPM2843C3ZZ,BALARAMAN MOHANKUMAR,PS1920/00342,R,29-01-2020,19572,Andhra Pradesh,N,18,4587.75,0,412.9,412.9,0,Submitted,Jan-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243055922,R,22-01-2020,5076.01,Andhra Pradesh,N,18,4301.71,774.31,0,0,0,Submitted,Jan-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243056548,R,25-01-2020,1692,Andhra Pradesh,N,18,1433.9,258.1,0,0,0,Submitted,Jan-20
36AABCA9521E1ZY,ALKEM LABORATORIES LTD,1243058584,R,31-01-2020,16920.02,Andhra Pradesh,N,18,14339,2581.02,0,0,0,Submitted,Jan-20
37AJXPM6986F1Z7,SRIDHAR MUNDLAPUDI,GST388,R,25-01-2020,40684.52,Andhra Pradesh,N,18,34478.4,0,3103.06,3103.06,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177325,R,25-01-2020,193176,Andhra Pradesh,N,18,3331.52,0,299.84,299.84,0,Submitted,Jan-20
37AAACL1069K1ZE,LUPIN LIMITED,5170177376,R,27-01-2020,84202,Andhra Pradesh,N,18,6711.87,0,604.07,604.07,0,Submitted,Jan-20
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
